quote_id,healthcare_index,sent_mean,healthcare_index_mean
17881,"73.2, 77.8",0.10824,75.5
17882,65.0763157894737,0.01022,65.0763157894737
17883,69.1,0.009625,69.1
17884,"65.0763157894737, 65, 65.3, 66.3, 73.4, 48.5, 52.1, 77.2",0.166933333333333,64.10953947368421
17885,73.1,0.026101,73.1
17886,72,-0.032063,72
17887,68.6,0.113228,68.6
17888,65.4,0.023996,65.4
17889,"77.2, 60.8",0.28803,69
17890,73.2,0.20085,73.2
17891,65.4,0.023996,65.4
17892,68.6,0.113228,68.6
17893,77.2,0.049439,77.2
17894,71,0.072533,71
17895,"78.5, 73.2, 77.8",0.09285,76.5
17896,60.8,0.005872,60.8
17897,67.1,-0.043252,67.1
17898,69.1,0.009625,69.1
17899,48.45,0.038279,48.45
17900,65.3,0.055561,65.3
17901,77.8,-0.204998,77.8
17902,77.2,0.049439,77.2
17903,"65.4, 71.9",0.121789,68.65
17904,65.0763157894737,0.01022,65.0763157894737
17905,43.64,0.027853,43.64
17906,"73.1, 68.3",-0.048046,70.69999999999999
17907,68.6,0.113228,68.6
17908,79.7,0.106269,79.7
17909,"66.53, 68.3, 70.2",0.216459,68.34333333333333
17910,68.6,0.113228,68.6
17911,73.1,0.035542,73.1
17912,57.2,-0.11634,57.2
17913,79.7,0.106269,79.7
17914,68.3,-0.108925,68.3
17915,67.1,-0.043252,67.1
17916,68.3,-0.108925,68.3
17917,65.0763157894737,0.01022,65.0763157894737
17918,73.1,0.026101,73.1
17919,43.64,0.027853,43.64
17920,72.84,0.036889,72.84
17921,"77.8, 72, 79.3",0.082139,76.36666666666666
17922,65.0763157894737,0.01022,65.0763157894737
17923,59,0.038123,59
17924,"65.0763157894737, 64.0191489361702",0.206358,64.54773236282195
17925,40.51,0.211499,40.51
17926,71,0.072533,71
17927,73.1,0.026101,73.1
17928,60.8,0.005872,60.8
17929,65.0763157894737,0.01022,65.0763157894737
17930,73.1,0.026101,73.1
17931,"77.8, 65.3, 57.6, 55.4, 48.5",0.113353424657534,60.92
17932,60.8,0.005872,60.8
17933,61.11,0.076059,61.11
17934,73.1,0.026101,73.1
17935,63.3,0.140455,63.3
17936,61.4,0.11136,61.4
17937,60.8,0.005872,60.8
17938,67.1,-0.043252,67.1
17939,68.6,0.113228,68.6
17940,68,0.288284,68
17941,48.45,0.038279,48.45
17942,79.7,0.106269,79.7
17943,79.7,0.106269,79.7
17944,"68, 69.1",0.010203,68.55
17945,60.8,0.005872,60.8
17946,"73.2, 51.3, 77.8, 65.3",0.184101282051282,66.9
17947,73.2,0.20085,73.2
17948,"68, 69.1",0.010203,68.55
17949,40.51,0.211499,40.51
17950,68,0.288284,68
17951,73.1,0.026101,73.1
17952,"65.0763157894737, 66.0842105263158, 68.6",0.0863935483870968,66.58684210526316
17953,64.12,0.197647,64.12
17954,"77.8, 65.4",0.064552,71.6
17955,48.45,0.038279,48.45
17956,71,0.072533,71
17957,60.8,0.005872,60.8
17958,60.8,0.005872,60.8
17959,60.8,0.005872,60.8
17960,"65.3, 77.8",0.003275,71.55
17961,"61.11, 40.51",0.125710256410256,50.81
17962,68,0.288284,68
17963,73.1,0.026101,73.1
17964,73.1,0.026101,73.1
17965,77.2,0.049439,77.2
17966,73.1,0.026101,73.1
17967,73.1,0.026101,73.1
17968,60.8,0.005872,60.8
17969,60.8,0.005872,60.8
17970,"77.7, 46.5, 77.2",0.164754666666667,67.13333333333334
17971,77.5,0.16386,77.5
17972,65.4,0.023996,65.4
17973,79.7,0.106269,79.7
17974,51.56,-0.306933,51.56
17975,48.45,0.038279,48.45
17976,60.8,0.005872,60.8
17977,73.1,0.026101,73.1
17978,71.9,0.094695,71.9
17979,73.1,0.026101,73.1
17980,73.1,0.026101,73.1
17981,60.8,0.005872,60.8
17982,40.51,0.211499,40.51
17983,71.9,0.094695,71.9
17984,79.7,0.106269,79.7
17985,73.1,0.026101,73.1
17986,"65.0763157894737, 73.2",0.19699,69.13815789473685
17987,69.1,0.009625,69.1
17988,66.0842105263158,0.240416,66.0842105263158
17989,77.2,0.049439,77.2
17990,60.8,0.005872,60.8
17991,63.8,0.08694,63.8
17992,63.8,0.08694,63.8
17993,"68, 62.8125",-0.084818,65.40625
17994,77.2,0.049439,77.2
17995,68,0.288284,68
17996,73.1,0.026101,73.1
17997,64.12,0.197647,64.12
17998,79.7,0.106269,79.7
17999,68.6,0.113228,68.6
18000,60.8,0.005872,60.8
18001,73.1,0.026101,73.1
18002,65.3,0.055561,65.3
18003,40.51,0.211499,40.51
18004,73.2,0.20085,73.2
18005,73.1,0.026101,73.1
18006,79.7,0.106269,79.7
18007,65.3,0.055561,65.3
18008,60.8,0.005872,60.8
18009,65.0763157894737,0.01022,65.0763157894737
18010,67.1,-0.043252,67.1
18011,"65.3, 57.6",0.206472,61.45
18012,68,0.288284,68
18013,23.86,0.233491,23.86
18014,60.8,0.005872,60.8
18015,60.8,0.005872,60.8
18016,65.0763157894737,0.01022,65.0763157894737
18017,"63.8, 63.55",0.316817,63.675
18018,60.8,0.005872,60.8
18019,"73.2, 57.6, 65",0.182091549295775,65.26666666666667
18020,"34.44, 77.2, 60.8",0.11445393258427,57.48
18021,65.0763157894737,0.01022,65.0763157894737
18022,73.2,0.20085,73.2
18023,68.6,0.113228,68.6
18024,"73.1, 61.11, 40.51",-0.00704393939393939,58.239999999999995
18025,68,0.288284,68
18026,79.7,0.106269,79.7
18027,79.7,0.106269,79.7
18028,77.8,-0.204998,77.8
18029,"70.2, 66.53",0.229482,68.36500000000001
18030,73.2,0.20085,73.2
18031,70.2,0.148847,70.2
18032,68.6,0.113228,68.6
18033,73.1,0.026101,73.1
18034,71.1,0.160342,71.1
18035,60.8,0.005872,60.8
18036,68,0.288284,68
18037,77.2,0.049439,77.2
18038,71.9,0.094695,71.9
18039,79.7,0.106269,79.7
18040,68.6,0.113228,68.6
18041,69.1,0.009625,69.1
18042,73.1,0.026101,73.1
18043,73.1,0.026101,73.1
18044,60.8,0.005872,60.8
18045,68.6,0.113228,68.6
18046,77.2,0.049439,77.2
18047,68,0.288284,68
18048,65.3,0.055561,65.3
18049,69.1,0.009625,69.1
18050,"39.32, 63.19, 63.8",0.127155405405405,55.43666666666667
18051,68,0.288284,68
18052,79.7,0.106269,79.7
18053,"65.0763157894737, 77.2, 71.9",0.169109375,71.3921052631579
18054,65.4,0.023996,65.4
18055,73.1,0.026101,73.1
18056,"68.3, 79.7, 86.4, 83, 70.2",0.0606214285714286,77.52
18057,"62.8125, 65.0763157894737",0.116064,63.94440789473685
18058,72.84,0.036889,72.84
18059,79.7,0.106269,79.7
18060,77.2,0.049439,77.2
18061,"73.1, 60.8",0.1128,66.94999999999999
18062,79.7,0.106269,79.7
18063,73.2,0.20085,73.2
18064,60.8,0.005872,60.8
18065,60.8,0.005872,60.8
18066,60.8,0.005872,60.8
18067,56.3,-0.302909,56.3
18068,66.0842105263158,0.240416,66.0842105263158
18069,60.8,0.005872,60.8
18070,66.0842105263158,0.240416,66.0842105263158
18071,60.8,0.005872,60.8
18072,65.0763157894737,0.01022,65.0763157894737
18073,"63.55, 63.8, 39.32, 77.8",0.00353103448275861,61.1175
18074,60.8,0.005872,60.8
18075,68.6,0.113228,68.6
18076,77.2,0.049439,77.2
18077,66.0842105263158,0.240416,66.0842105263158
18078,77.2,0.049439,77.2
18079,65.4,0.023996,65.4
18080,"77.2, 65.3",0.115532,71.25
18081,68,0.288284,68
18082,68.6,0.113228,68.6
18083,"70.4, 65.3",0.243158510638298,67.85
18084,73.1,0.026101,73.1
18085,68.3,-0.108925,68.3
18086,64.12,0.197647,64.12
18087,65.3,0.055561,65.3
18088,65.0763157894737,0.01022,65.0763157894737
18089,48.45,0.038279,48.45
18090,60.8,0.005872,60.8
18091,60.8,0.005872,60.8
18092,66.0842105263158,0.240416,66.0842105263158
18093,60.8,0.005872,60.8
18094,68.6,0.113228,68.6
18095,68,0.288284,68
18096,48.45,0.038279,48.45
18097,77.2,0.049439,77.2
18098,79.7,0.106269,79.7
18099,73.1,0.026101,73.1
18100,73.2,0.20085,73.2
18101,79.7,0.106269,79.7
18102,60.8,0.005872,60.8
18103,67.1,-0.043252,67.1
18104,"73.2, 68, 69.1",0.024482,70.1
18105,48.2,-0.032986,48.2
18106,73.1,0.026101,73.1
18107,"67.1, 70.2",0.267364,68.65
18108,73.1,0.035542,73.1
18109,60.8,0.005872,60.8
18110,77.2,0.049439,77.2
18111,60.8,0.005872,60.8
18112,59,0.038123,59
18113,"77.2, 70.2",0.189454,73.7
18114,61.4,0.11136,61.4
18115,68,0.288284,68
18116,77.2,0.049439,77.2
18117,69.1,0.009625,69.1
18118,69.1,0.009625,69.1
18119,60.8,0.005872,60.8
18120,"73.2, 77.8",0.10824,75.5
18121,68.4,0.051536,68.4
18122,48.45,0.038279,48.45
18123,77.2,0.049439,77.2
18124,79.7,0.106269,79.7
18125,"40.51, 61.11",0.0897323943661972,50.81
18126,68,0.288284,68
18127,72,-0.032063,72
18128,79.7,0.106269,79.7
18129,77.2,0.142188,77.2
18130,70.2,0.148847,70.2
18131,73.1,0.026101,73.1
18132,"77.8, 77.7, 57.6",9.2299999999999e-4,71.03333333333333
18133,"65.4, 70.2",0.199606,67.80000000000001
18134,"68, 71.9",0.097098,69.95
18135,60.8,0.005872,60.8
18136,60.8,0.005872,60.8
18137,77.2,0.049439,77.2
18138,"73.2, 77.8, 71.9",0.282284615384615,74.3
18139,60.8,0.005872,60.8
18140,73.1,0.026101,73.1
18141,"40.51, 61.11",0.0897323943661972,50.81
18142,60.8,0.005872,60.8
18143,73.1,0.026101,73.1
18144,73.1,0.026101,73.1
18145,77.7,0.158627,77.7
18146,68,0.288284,68
18147,"40.51, 61.11",0.0897323943661972,50.81
18148,"77.7, 79.7",0.205433,78.7
18149,"61.11, 40.51",0.0994430379746835,50.81
18150,65.0763157894737,0.01022,65.0763157894737
18151,70.2,0.148847,70.2
18152,83,-0.042243,83
18153,57.2,-0.11634,57.2
18154,"77.2, 61.4",0.146978,69.3
18155,60.8,0.005872,60.8
18156,77.8,-0.204998,77.8
18157,73.1,0.026101,73.1
18158,65.0763157894737,0.01022,65.0763157894737
18159,73.1,0.026101,73.1
18160,"79.7, 77.2",0.146733,78.45
18161,"73.2, 79.7, 70.4",0.392450632911392,74.43333333333334
18162,69.1,0.009625,69.1
18163,60.8,0.005872,60.8
18164,"77.8, 65.3, 75.6, 71.7, 73.2",0.02998125,72.72
18165,61.4,0.11136,61.4
18166,73.1,0.026101,73.1
18167,67.1,-0.043252,67.1
18168,69.1,0.009625,69.1
18169,"68.3, 79.7",-0.006915,74
18170,60.8,0.005872,60.8
18171,73.1,0.026101,73.1
18172,79.7,0.106269,79.7
18173,73.1,0.026101,73.1
18174,"68, 72.4, 69.1",0.115501,69.83333333333333
18175,77.2,0.049439,77.2
18176,"79.3, 73.2, 69.1",-0.0338831168831169,73.86666666666666
18177,23.86,0.233491,23.86
18178,"70.4, 54, 65, 52.1, 58, 56.4, 71.7, 79.3, 72",0.177453333333333,64.32222222222222
18179,"73.2, 51.3, 67.7, 72, 71.9",0.236583076923077,67.22
18180,60.8,0.005872,60.8
18181,56.3,-0.302909,56.3
18182,65.4,0.023996,65.4
18183,48.45,0.038279,48.45
18184,69.1,0.009625,69.1
18185,73.1,0.026101,73.1
18186,73.2,0.20085,73.2
18187,"40.51, 61.11",0.0897323943661972,50.81
18188,73.1,0.026101,73.1
18189,63.3,0.140455,63.3
18190,"73.2, 77.8, 77.7, 57.6",0.0398455696202532,71.575
18191,49.83,0.092681,49.83
18192,64.12,0.155578,64.12
18193,67.1,-0.043252,67.1
18194,79.7,0.106269,79.7
18195,60.8,0.005872,60.8
18196,60.8,0.005872,60.8
18197,65.0763157894737,0.01022,65.0763157894737
18198,65.4,0.023996,65.4
18199,77.8,-0.204998,77.8
18200,63.8,0.08694,63.8
18201,"61.5, 72, 77.2, 77.8",0.13232987012987,72.125
18202,68,0.288284,68
18203,77.8,-0.204998,77.8
18204,60.8,0.005872,60.8
18205,"69.1, 68",0.024029,68.55
18206,73.2,0.20085,73.2
18207,72.84,0.036889,72.84
18208,68,0.288284,68
18209,77.2,0.049439,77.2
18210,69.1,0.009625,69.1
18211,79.7,0.106269,79.7
18212,77.2,0.049439,77.2
18213,72.4,0.120209,72.4
18214,73.1,0.026101,73.1
18215,"79.7, 83",0.21883,81.35
18216,68.3,-0.108925,68.3
18217,77.2,0.049439,77.2
18218,60.8,0.005872,60.8
18219,65.4,0.023996,65.4
18220,77.2,0.049439,77.2
18221,"69.1, 68",0.024029,68.55
18222,60.8,0.005872,60.8
18223,79.7,0.106269,79.7
18224,73.1,0.026101,73.1
18225,65.0763157894737,0.01022,65.0763157894737
18226,"79.7, 69.1, 77.7, 68, 73.2, 77.8, 65.3, 67.7",0.0446645161290323,72.3125
18227,60.8,0.005872,60.8
18228,60.8,0.005872,60.8
18229,"61.4, 79.7",0.300584,70.55
18230,67.1,-0.043252,67.1
18231,"69.1, 72, 46.5",0.156817567567568,62.53333333333333
18232,60.8,0.005872,60.8
18233,60.8,0.005872,60.8
18234,77.8,-0.204998,77.8
18235,47.5,0.166389,47.5
18236,66.0842105263158,0.240416,66.0842105263158
18237,66.0842105263158,0.240416,66.0842105263158
18238,64.12,0.155578,64.12
18239,60.8,0.005872,60.8
18240,40.51,0.211499,40.51
18241,77.2,0.049439,77.2
18242,73.2,0.20085,73.2
18243,"68, 70.4",0.283071,69.2
18244,71.9,0.094695,71.9
18245,77.2,0.049439,77.2
18246,68,0.288284,68
18247,60.8,0.005872,60.8
18248,"65.3, 77.8",0.003275,71.55
18249,79.7,0.106269,79.7
18250,60.8,0.005872,60.8
18251,69.1,0.009625,69.1
18252,"73.2, 70.4, 77.2",0.199244,73.60000000000001
18253,73.1,0.026101,73.1
18254,79.7,0.106269,79.7
18255,"64.12, 48.45",0.092245,56.285000000000004
18256,"71.9, 79.7",0.166474,75.80000000000001
18257,79.7,0.106269,79.7
18258,68.6,0.113228,68.6
18259,68,0.288284,68
18260,65.4,0.023996,65.4
18261,"65.4, 57.2, 77.2",0.123195833333333,66.60000000000001
18262,"73.2, 71.1, 77.8, 51.3, 56.4, 54",0.0869234375,63.96666666666667
18263,60.8,0.005872,60.8
18264,60.8,0.005872,60.8
18265,23.86,0.233491,23.86
18266,48.45,0.038279,48.45
18267,73.1,0.026101,73.1
18268,48.45,0.038279,48.45
18269,79.7,0.106269,79.7
18270,79.7,0.106269,79.7
18271,60.8,0.005872,60.8
18272,75.6,0.097229,75.6
18273,77.2,0.049439,77.2
18274,60.8,0.005872,60.8
18275,48.45,0.038279,48.45
18276,73.1,0.026101,73.1
18277,65.0763157894737,0.01022,65.0763157894737
18278,60.8,0.005872,60.8
18279,73.1,0.026101,73.1
18280,66.0842105263158,0.240416,66.0842105263158
18281,77.2,0.049439,77.2
18282,60.8,0.005872,60.8
18283,77.2,0.049439,77.2
18284,68.3,-0.108925,68.3
18285,"67.1, 61.4, 70.2",0.189863,66.23333333333333
18286,68,0.288284,68
18287,79.7,0.106269,79.7
18288,60.8,0.005872,60.8
18289,68.3,-0.108925,68.3
18290,63.8,0.08694,63.8
18291,73.1,0.026101,73.1
18292,77.2,0.049439,77.2
18293,57.2,-0.11634,57.2
18294,73.2,0.20085,73.2
18295,60.8,0.005872,60.8
18296,79.7,0.106269,79.7
18297,"79.7, 83, 68.6",0.072941,77.1
18298,79.7,0.106269,79.7
18299,60.8,0.005872,60.8
18300,57.6,0.04147,57.6
18301,86.4,0.015649,86.4
18302,60.8,0.005872,60.8
18303,79.7,0.106269,79.7
18304,63.8,0.08694,63.8
18305,60.8,0.005872,60.8
18306,60.8,0.005872,60.8
18307,23.86,0.233491,23.86
18308,77.2,0.049439,77.2
18309,"71.9, 77.2, 61.4",0.227846,70.16666666666667
18310,71.1,0.160342,71.1
18311,79.7,0.106269,79.7
18312,"68.3, 66.53",0.034919,67.41499999999999
18313,"61.11, 40.51",0.0994430379746835,50.81
18314,66.0842105263158,0.240416,66.0842105263158
18315,79.7,0.106269,79.7
18316,65.4,0.023996,65.4
18317,60.8,0.005872,60.8
18318,"69.1, 68",0.024029,68.55
18319,73.2,0.20085,73.2
18320,"77.2, 71.9",0.250265,74.55000000000001
18321,79.7,0.106269,79.7
18322,60.8,0.005872,60.8
18323,60.8,0.005872,60.8
18324,73.1,0.026101,73.1
18325,63.8,0.08694,63.8
18326,40.51,0.211499,40.51
18327,"73.2, 77.8, 77.5, 75.6, 76",0.0370982456140351,76.02
18328,79.7,0.106269,79.7
18329,71,0.072533,71
18330,60.8,0.005872,60.8
18331,"65.0763157894737, 68",0.027588,66.53815789473686
18332,60.8,0.005872,60.8
18333,79.7,0.106269,79.7
18334,79.7,0.106269,79.7
18335,69.1,0.009625,69.1
18336,58.5,-0.185127,58.5
18337,77.2,0.049439,77.2
18338,68,0.288284,68
18339,79.7,0.106269,79.7
18340,48.45,0.038279,48.45
18341,"63.8, 70.4",0.216697,67.1
18342,60.8,0.005872,60.8
18343,79.7,0.106269,79.7
18344,79.7,0.106269,79.7
18345,73.1,0.026101,73.1
18346,"65.3, 70.4",0.336826153846154,67.85
18347,69.1,0.009625,69.1
18348,71.7,0.050253,71.7
18349,73.1,0.026101,73.1
18350,79.7,0.106269,79.7
18351,73.2,0.20085,73.2
18352,61.4,0.11136,61.4
18353,60.8,0.005872,60.8
18354,50,-0.023729,50
18355,60.8,0.005872,60.8
18356,73.1,0.026101,73.1
18357,66.0842105263158,0.240416,66.0842105263158
18358,60.8,0.005872,60.8
18359,60.8,0.005872,60.8
18360,60.8,0.005872,60.8
18361,"71.9, 77.2, 61.4",0.227846,70.16666666666667
18362,79.7,0.106269,79.7
18363,"68.1, 59, 63.3, 68.4, 56.3",0.0933263157894737,63.019999999999996
18364,61.11,0.076059,61.11
18365,"77.8, 70.4",0.068772,74.1
18366,77.2,0.049439,77.2
18367,68.6,0.113228,68.6
18368,"64.12, 40.51, 61.11",-0.0402868421052632,55.24666666666667
18369,73.1,0.026101,73.1
18370,73.2,0.20085,73.2
18371,60.8,0.005872,60.8
18372,77.2,0.049439,77.2
18373,73.1,0.026101,73.1
18374,63.3294117647059,0.079029,63.3294117647059
18375,73.2,0.20085,73.2
18376,"77.8, 72, 54, 77.2, 79.3",0.062088,72.06
18377,73.1,0.026101,73.1
18378,73.1,0.026101,73.1
18379,68.05,0.122124,68.05
18380,65.3,0.055561,65.3
18381,77.2,0.049439,77.2
18382,"65.0763157894737, 73.2",0.19699,69.13815789473685
18383,68.6,0.113228,68.6
18384,67.1,-0.043252,67.1
18385,61.4,0.11136,61.4
18386,70.2,0.148847,70.2
18387,"77.2, 61.4",0.146978,69.3
18388,79.7,0.106269,79.7
18389,"65.4, 70.2, 71.9",0.292775,69.16666666666667
18390,73.2,0.20085,73.2
18391,63.3294117647059,0.079029,63.3294117647059
18392,77.2,0.049439,77.2
18393,77.2,0.049439,77.2
18394,"68.6, 73.1",0.108777,70.85
18395,68.6,0.113228,68.6
18396,68.6,0.113228,68.6
18397,60.8,0.005872,60.8
18398,68.6,0.113228,68.6
18399,67.1,-0.043252,67.1
18400,73.2,0.20085,73.2
18401,73.2,0.20085,73.2
18402,79.7,0.106269,79.7
18403,71.9,0.094695,71.9
18404,60.8,0.005872,60.8
18405,"79.7, 66.53",0.05443,73.11500000000001
18406,77.2,0.049439,77.2
18407,73.2,0.20085,73.2
18408,77.7,0.158627,77.7
18409,71.9,0.094695,71.9
18410,40.51,0.211499,40.51
18411,61.4,0.11136,61.4
18412,"71.9, 70.2",0.095193,71.05000000000001
18413,73.2,0.20085,73.2
18414,"79.7, 77.2",0.146733,78.45
18415,60.8,0.005872,60.8
18416,64.12,0.197647,64.12
18417,79.7,0.106269,79.7
18418,73.1,0.026101,73.1
18419,"73.2, 68, 65.0763157894737",0.124065,68.75877192982456
18420,71.1,0.160342,71.1
18421,68.6,0.113228,68.6
18422,68,0.288284,68
18423,"57.6, 71.1",0.032364,64.35
18424,"77.2, 65.0763157894737",0.15293,71.13815789473685
18425,64.12,0.197647,64.12
18426,79.7,0.106269,79.7
18427,67.1,-0.043252,67.1
18428,68,0.288284,68
18429,68,0.288284,68
18430,60.8,0.005872,60.8
18431,66.0842105263158,0.240416,66.0842105263158
18432,73.1,0.026101,73.1
18433,65.3,0.055561,65.3
18434,60.8,0.005872,60.8
18435,73.1,0.026101,73.1
18436,73.1,0.026101,73.1
18437,60.8,0.005872,60.8
18438,57.2,-0.11634,57.2
18439,40.51,0.211499,40.51
18440,73.1,0.026101,73.1
18441,69.1,0.009625,69.1
18442,79.7,0.106269,79.7
18443,"73.2, 77.8, 65.3, 75.6",-0.0309236842105263,72.975
18444,62.8125,0.060666,62.8125
18445,68.6,0.113228,68.6
18446,51.56,-0.306933,51.56
18447,73.1,0.026101,73.1
18448,73.1,0.026101,73.1
18449,40.51,0.211499,40.51
18450,60.8,0.005872,60.8
18451,60.8,0.005872,60.8
18452,60.8,0.005872,60.8
18453,"79.3, 77.7, 65.3",0.153622,74.1
18454,48.45,0.038279,48.45
18455,68.6,0.113228,68.6
18456,71.9,0.094695,71.9
18457,68.05,0.122124,68.05
18458,73.1,0.026101,73.1
18459,"77.7, 79.3",-0.01043,78.5
18460,"73.2, 68, 75.6, 72, 79.3, 78.5, 77.5",0.0593454545454545,74.87142857142857
18461,61.4,0.11136,61.4
18462,68.3,-0.108925,68.3
18463,68,0.288284,68
18464,60.8,0.005872,60.8
18465,79.7,0.106269,79.7
18466,"65, 55.6, 57.6, 73.2",0.113069230769231,62.85
18467,60.8,0.005872,60.8
18468,60.8,0.005872,60.8
18469,68.6,0.113228,68.6
18470,60.8,0.005872,60.8
18471,68.3,-0.108925,68.3
18472,67.1,-0.043252,67.1
18473,73.1,0.026101,73.1
18474,"77.2, 65.3, 78.5, 77.5, 72, 68.3, 79.7",0.20826,74.07142857142857
18475,67.1,-0.043252,67.1
18476,73.1,0.026101,73.1
18477,73.1,0.026101,73.1
18478,"68.05, 73.2, 78.5",0.145745901639344,73.25
18479,77.8,-0.204998,77.8
18480,71.9,0.094695,71.9
18481,77.2,0.049439,77.2
18482,60.8,0.005872,60.8
18483,79.7,0.106269,79.7
18484,73.1,0.026101,73.1
18485,60.8,0.005872,60.8
18486,67.1,-0.043252,67.1
18487,65,0.159717,65
18488,60.8,0.005872,60.8
18489,"68, 73.2",0.173249,70.6
18490,79.7,0.106269,79.7
18491,79.7,0.106269,79.7
18492,77.8,-0.204998,77.8
18493,68.6,0.113228,68.6
18494,68.05,0.122124,68.05
18495,48.45,0.038279,48.45
18496,66.53,-0.12034347826087,66.53
18497,66.0842105263158,0.240416,66.0842105263158
18498,73.2,0.20085,73.2
18499,79.7,0.106269,79.7
18500,69.1,0.009625,69.1
18501,71.9,0.094695,71.9
18502,65.0763157894737,0.01022,65.0763157894737
18503,"79.7, 68.3",0.027989,74
18504,"65.3, 73.2",0.289235,69.25
18505,73.1,0.026101,73.1
18506,"51.56, 34.44",-0.019344,43
18507,40.51,0.211499,40.51
18508,65.0763157894737,0.01022,65.0763157894737
18509,66.0842105263158,0.240416,66.0842105263158
18510,68,0.288284,68
18511,"61.11, 40.51",0.0994430379746835,50.81
18512,"79.7, 71.9",0.172844,75.80000000000001
18513,79.7,0.106269,79.7
18514,"79.7, 83, 86.4",0.136059,83.03333333333333
18515,"57.6, 65.3, 71.9",0.360380555555556,64.93333333333334
18516,77.2,0.049439,77.2
18517,"60.8, 73.1",0.151407,66.94999999999999
18518,60.8,0.005872,60.8
18519,68.3,-0.108925,68.3
18520,68,0.288284,68
18521,68,0.288284,68
18522,66.53,-0.12034347826087,66.53
18523,73.2,0.20085,73.2
18524,73.1,0.026101,73.1
18525,68.05,0.122124,68.05
18526,"65.3, 73.2",0.289235,69.25
18527,68,0.288284,68
18528,66.0842105263158,0.240416,66.0842105263158
18529,73.1,0.026101,73.1
18530,73.1,0.026101,73.1
18531,60.8,0.005872,60.8
18532,67.1,-0.043252,67.1
18533,77.7,0.158627,77.7
18534,68.6,0.113228,68.6
18535,60.8,0.005872,60.8
18536,73.1,0.026101,73.1
18537,69.1,0.009625,69.1
18538,73.1,0.035542,73.1
18539,"61.11, 64.12",0.051199,62.615
18540,60.8,0.005872,60.8
18541,68,0.288284,68
18542,79.7,0.106269,79.7
18543,60.8,0.005872,60.8
18544,"68, 69.1",0.010203,68.55
18545,73.1,0.026101,73.1
18546,68,0.288284,68
18547,68,0.288284,68
18548,73.1,0.035542,73.1
18549,73.1,0.026101,73.1
18550,"68.3, 79.7",-0.006915,74
18551,77.2,0.049439,77.2
18552,73.1,0.026101,73.1
18553,"69.1, 73.1",0.120185,71.1
18554,52.1,-0.070516,52.1
18555,77.2,0.049439,77.2
18556,68,0.288284,68
18557,73.1,0.026101,73.1
18558,73.1,0.026101,73.1
18559,65.4,0.023996,65.4
18560,68,0.288284,68
18561,79.7,0.106269,79.7
18562,65.0763157894737,0.01022,65.0763157894737
18563,68,0.288284,68
18564,68,0.288284,68
18565,66.0842105263158,0.240416,66.0842105263158
18566,55.56,0.193682,55.56
18567,66.0842105263158,0.240416,66.0842105263158
18568,60.8,0.005872,60.8
18569,77.2,0.049439,77.2
18570,67.1,-0.043252,67.1
18571,79.7,0.106269,79.7
18572,65.0763157894737,0.01022,65.0763157894737
18573,68,0.288284,68
18574,"65.3, 70.4, 77.2",0.242315254237288,70.96666666666667
18575,60.8,0.005872,60.8
18576,64.12,0.155578,64.12
18577,67.1,-0.043252,67.1
18578,"77.8, 73.2, 68",0.068868,73
18579,"72, 68, 71.7, 77.2, 75.6",0.0868416666666667,72.9
18580,48.45,0.038279,48.45
18581,"77.8, 73.2",0.123612,75.5
18582,"40.51, 61.11",0.0897323943661972,50.81
18583,68,0.288284,68
18584,73.1,0.026101,73.1
18585,60.8,0.005872,60.8
18586,66.0842105263158,0.240416,66.0842105263158
18587,65.3,0.055561,65.3
18588,73.1,0.026101,73.1
18589,60.8,0.005872,60.8
18590,68,0.288284,68
18591,68.6,0.113228,68.6
18592,73.1,0.026101,73.1
18593,"79.7, 83",0.21883,81.35
18594,79.7,0.106269,79.7
18595,79.7,0.106269,79.7
18596,64.12,0.197647,64.12
18597,72.84,0.036889,72.84
18598,66.53,-0.12034347826087,66.53
18599,60.8,0.005872,60.8
18600,68.6,0.113228,68.6
18601,73.2,0.20085,73.2
18602,73.1,0.026101,73.1
18603,60.8,0.005872,60.8
18604,"65.3, 77.8, 73.2",0.215561,72.1
18605,68,0.288284,68
18606,"79.7, 83",0.21883,81.35
18607,"68.3, 79.7",-0.006915,74
18608,79.7,0.106269,79.7
18609,72,-0.032063,72
18610,60.8,0.005872,60.8
18611,"60.8, 71.9, 77.2",0.300677,69.96666666666667
18612,77.2,0.049439,77.2
18613,68,0.288284,68
18614,60.8,0.005872,60.8
18615,60.8,0.005872,60.8
18616,65.4,0.023996,65.4
18617,79.7,0.106269,79.7
18618,77.8,-0.204998,77.8
18619,60.8,0.005872,60.8
18620,"61.4, 65.4",0.248694,63.400000000000006
